3 4
4 4
4 5
4 3
6 3
7 3
7 4
3 4
3 3
3 4
3 3
3 3
3 4
3 5
5 5
5 5
5 6
1 6
1 5
1 6
1 7
6 7
6 6
6 7
6 6
6 6
6 6
6 6
6 6
7 6
6 6
7 6
7 6
6 6
6 6
6 6
6 7
7 7
8 7
8 8
9 8
10 8
11 8
12 8
13 8
7 8
8 8
1 8
8 8
9 8
10 8
10 9
10 10
4 10
4 11
13 11
13 13
13 13
13 13
13 13
13 13
14 13
14 13
14 13
14 14
15 14
15 15
15 2
15 2
15 1
15 1
15 2
15 16
16 16
16 17
16 17
17 17
17 18
3 18
3 19
2 19
2 19
2 20
2 2
0 2
1 2
2 2
4 2
2 2
2 0
2 0
2 0
3 0
3 3
3 4
3 5
3 2
3 5
3 5
3 5
2 5
2 5
2 5
3 5
3 5
4 5
4 3
4 4
5 4
5 5
5 6
5 6
5 6
5 8
3 8
4 8
5 8
5 3
2 3
2 5
2 5
2 3
2 4
2 0
2 1
3 1
3 1
1 1
1 0
2 0
2 0
2 0
2 2
2 2
2 2
3 2
4 2
4 2
4 4
4 5
1 5
1 5
4 5
5 5
6 5
6 6
6 5
7 5
2 5
7 5
5 5
6 5
6 5
5 5
5 5
5 0
5 0
5 1
5 6
5 7
5 5
5 0
5 0
5 5
5 5
6 5
6 6
6 7
6 6
6 6
6 6
6 6
7 6
8 6
8 2
8 2
8 6
8 2
6 2
8 2
8 2
8 6
8 8
9 8
9 1
9 1
9 2
9 2
9 9
9 10
9 10
9 10
9 1
10 1
10 2
10 10
10 11
11 11
13 11
11 11
11 11
12 11
11 11
11 12
12 12
12 13
12 14
12 11
12 12
12 2
12 3
12 1
12 12
12 12
12 13
13 13
0 13
0 14
0 15
0 0
0 0
1 0
1 0
2 0
3 0
4 0
4 0
4 1
5 1
5 2
5 2
5 1
5 4
5 5
5 6
6 6
6 2
6 3
6 4
7 4
7 5
8 5
8 6
8 7
13 7
13 14
13 13
13 14
14 14
14 15
16 15
15 15
15 16
16 16
16 0
16 0
16 1
17 1
18 1
18 2
18 0
18 0
19 0
19 0
19 0
19 0
19 0
19 0
19 19
19 19
20 19
20 20
20 21
22 21
22 22
2 22
2 1
1 1
1 1
0 1
0 1
0 2
0 3
0 3
1 3
1 4
2 4
2 0
2 0
3 0
3 1
4 1
4 2
4 3
1 3
1 2
1 3
2 3
2 4
2 5
3 5
3 6
1 6
5 6
5 6
5 1
5 0
5 5
5 6
5 6
5 1
6 1
7 1
7 1
1 1
2 1
1 1
1 1
1 1
1 1
1 1
1 1
2 1
2 1
2 1
2 2
3 2
3 4
3 1
4 1
5 1
4 1
5 1
5 2
5 7
2 7
3 7
2 7
5 7
7 7
7 8
8 8
8 9
9 9
11 9
11 10
11 3
12 3
2 3
3 3
3 4
3 4
3 3
3 4
4 4
4 5
4 1
4 2
4 3
7 3
8 3
8 3
8 4
3 4
3 5
3 6
3 6
3 6
3 6
4 6
3 6
4 6
4 6
5 6
8 6
8 7
6 7
6 6
6 6
6 6
0 6
0 7
1 7
2 7
2 9
2 9
7 9
7 9
7 10
7 3
0 3
1 3
1 4
1 3
1 4
1 3
2 3
3 3
0 3
0 0
1 0
2 0
2 2
0 2
1 2
2 2
2 4
2 4
2 2
2 2
3 2
3 3
3 3
3 0
4 0
4 4
4 5
4 6
4 4
4 5
5 5
5 6
5 1
5 2
5 3
6 3
0 3
3 3
3 0
3 0
3 0
3 0
3 0
0 0
0 0
1 0
1 1
1 1
1 1
1 1
2 1
2 1
2 2
3 2
3 2
3 3
4 3
3 3
3 3
0 3
0 3
0 3
1 3
2 3
2 5
3 5
4 5
5 5
5 6
9 6
3 6
3 9
4 9
4 3
1 3
1 4
5 4
5 4
5 1
5 2
5 3
5 4
8 4
8 4
8 5
5 5
4 5
5 5
6 5
7 5
7 6
11 6
12 6
13 6
13 9
13 14
13 1
13 2
13 3
0 3
3 3
3 3
3 3
3 3
0 3
3 3
4 3
4 4
4 4
4 4
5 4
5 1
4 1
4 0
5 0
6 0
6 1
6 0
0 0
0 0
1 0
1 1
2 1
3 1
3 3
3 3
3 0
4 0
4 1
4 5
4 5
4 5
1 5
2 5
2 6
6 6
6 7
6 8
6 2
6 8
6 8
6 9
6 10
10 10
10 10
10 10
10 10
10 11
10 11
10 10
10 11
10 1
10 11
10 12
2 12
2 12
3 12
3 11
12 11
10 11
10 12
10 13
10 13
10 13
10 14
10 4
14 4
15 4
15 4
15 4
16 4
17 4
18 4
18 5
18 4
18 5
15 5
15 19
19 19
20 19
1 19
1 20
0 20
0 0
0 1
0 0
0 0
0 0
0 1
0 0
0 0
0 0
0 0
1 0
0 0
0 1
1 1
2 1
2 1
1 1
2 1
3 1
3 3
3 3
4 3
1 3
1 4
2 4
2 5
5 5
5 6
5 6
5 6
5 7
2 7
3 7
6 7
6 3
6 4
8 4
6 4
7 4
7 5
7 6
8 6
9 6
9 7
9 1
9 2
10 2
10 10
2 10
2 11
11 11
12 11
12 3
13 3
13 12
13 13
11 13
11 13
2 13
2 14
2 15
15 15
15 16
15 17
15 17
15 17
15 17
17 17
17 0
18 0
18 18
19 18
1 18
1 0
1 0
1 1
1 1
1 1
1 1
0 1
1 1
1 0
1 0
1 0
1 1
1 1
1 0
2 0
2 1
2 2
4 2
4 3
3 3
1 3
1 3
2 3
3 3
4 3
2 3
3 3
3 4
3 4
3 1
4 1
4 3
5 3
5 5
5 5
5 5
5 6
6 6
6 5
6 5
6 5
6 1
6 5
6 5
6 5
6 6
6 5
6 6
6 2
7 2
7 8
8 8
8 0
8 1
8 0
8 1
9 1
9 9
9 9
9 0
10 0
10 0
10 10
10 10
10 10
10 10
0 10
0 10
1 10
1 11
1 12
2 12
2 13
3 13
3 14
17 14
17 14
3 14
3 0
3 0
3 0
3 3
4 3
1 3
1 4
1 4
1 5
1 6
1 7
7 7
7 7
7 8
7 8
8 8
8 9
8 1
8 0
8 0
8 8
8 8
8 9
8 1
8 2
10 2
2 2
2 2
0 2
0 2
2 2
3 2
1 2
1 3
1 2
1 3
2 3
2 0
2 1
3 1
3 2
3 5
3 5
3 5
3 6
3 6
3 6
3 3
6 3
6 3
6 4
6 7
7 7
7 2
7 3
9 3
10 3
7 3
7 10
7 11
7 12
7 13
7 7
7 7
7 7
0 7
0 0
0 1
0 1
0 2
1 2
2 2
2 3
3 3
4 3
5 3
6 3
7 3
3 3
3 4
3 4
4 4
4 4
5 4
6 4
7 4
7 3
8 3
8 3
8 5
8 5
8 3
8 8
9 8
9 1
8 1
9 1
8 1
8 9
9 9
0 9
1 9
1 10
1 11
1 12
2 12
2 13
0 13
0 13
0 14
1 14
1 15
1 0
1 0
2 0
3 0
3 3
3 3
3 4
3 4
3 4
4 4
4 4
4 5
5 5
2 5
2 1
2 2
3 2
2 2
2 3
3 3
3 4
4 4
4 5
6 5
6 6
6 6
6 6
6 6
7 6
7 1
7 2
7 3
8 3
8 1
9 1
8 1
8 9
8 9
8 8
8 8
9 8
8 8
0 8
1 8
1 9
1 10
10 10
10 0
10 0
11 0
12 0
12 0
13 0
13 0
13 1
0 1
0 1
0 2
1 2
1 0
1 1
2 1
0 1
0 2
1 2
0 2
0 2
0 2
2 2
2 0
2 2
3 2
3 3
3 3
3 0
3 3
4 3
4 3
4 4
4 5
4 5
1 5
1 1
1 2
1 3
3 3
3 4
3 4
4 4
4 5
4 6
5 6
5 7
5 2
7 2
8 2
2 2
2 0
2 2
2 3
2 3
2 3
1 3
2 3
2 4
2 1
3 1
3 1
3 3
3 3
3 4
4 4
4 4
4 5
5 5
5 6
6 6
6 6
7 6
1 6
1 7
2 7
2 7
3 7
3 8
3 11
4 11
12 11
12 12
13 12
3 12
3 14
14 14
14 14
14 14
14 14
14 0
14 14
14 14
0 14
14 14
14 14
14 15
15 15
16 15
16 16
16 17
16 18
15 18
15 19
15 4
15 5
16 5
21 5
5 5
0 5
1 5
6 5
5 5
5 5
5 5
6 5
6 6
6 7
6 1
0 1
1 1
0 1
0 1
1 1
2 1
2 3
2 1
3 1
3 2
4 2
4 2
2 2
2 3
2 4
2 4
2 5
2 5
2 5
3 5
4 5
7 5
7 2
7 7
7 0
7 0
7 1
7 8
8 8
8 2
8 3
8 9
8 10
4 10
3 10
3 7
3 10
7 10
7 10
3 10
3 11
8 11
8 12
8 12
8 13
8 13
8 14
9 14
9 15
10 15
10 16
10 16
11 16
11 11
11 12
11 20
11 9
11 10
11 11
12 11
23 11
12 11
23 11
23 12
12 12
12 13
12 13
13 13
12 13
12 14
12 12
12 13
1 13
1 1
1 1
1 1
1 1
2 1
2 1
2 1
2 1
3 1
3 2
3 3
2 3
4 3
4 4
2 4
3 4
3 5
3 6
4 6
1 6
2 6
3 6
3 7
3 8
1 8
7 8
8 8
8 9
8 9
8 10
8 10
9 10
9 11
9 12
9 13
9 8
9 1
9 2
9 3
9 11
10 11
10 12
9 12
12 12
12 0
12 12
12 13
13 13
13 14
13 14
14 14
14 15
16 15
16 1
16 2
17 2
18 2
18 18
19 18
19 19
19 20
22 20
23 20
23 3
24 3
24 24
0 24
1 24
1 24
1 25
0 25
0 26
1 26
1 27
1 28
28 28
28 29
28 30
28 2
30 2
30 3
31 3
31 4
32 4
28 4
32 4
33 4
33 29
33 4
33 4
34 4
34 4
35 4
35 5
4 5
4 5
4 4
5 4
5 5
5 5
6 5
6 6
6 6
7 6
7 1
7 1
8 1
8 7
8 7
8 7
8 8
2 8
3 8
3 9
4 9
11 9
2 9
2 0
3 0
3 3
3 4
1 4
1 5
2 5
5 5
5 2
6 2
6 6
6 7
7 7
7 2
8 2
9 2
7 2
8 2
0 2
2 2
2 2
2 3
3 3
2 3
3 3
3 4
4 4
0 4
0 4
0 0
1 0
1 1
1 0
1 0
2 0
2 2
2 2
3 2
4 2
4 2
4 4
4 5
4 4
4 4
4 5
5 5
4 5
5 5
5 6
5 7
5 4
5 1
5 2
5 6
5 5
5 5
5 6
1 6
2 6
3 6
8 6
8 8
9 8
9 9
10 9
11 9
11 4
11 12
11 12
11 1
11 2
11 0
11 1
12 1
12 13
13 13
14 13
14 3
14 13
15 13
15 2
15 3
15 4
2 4
2 2
2 4
2 4
2 2
2 2
2 3
2 1
3 1
1 1
1 1
0 1
1 1
0 1
1 1
1 1
1 1
1 0
2 0
3 0
3 1
4 1
0 1
0 1
0 1
1 1
1 2
1 2
2 2
2 2
0 2
0 2
1 2
1 3
3 3
3 3
4 3
4 3
5 3
5 3
5 5
6 5
6 5
7 5
8 5
8 3
8 4
8 9
8 10
8 10
8 8
8 8
0 8
0 9
0 0
0 1
0 2
2 2
2 2
0 2
2 2
2 0
2 1
3 1
3 3
3 3
3 3
3 4
4 4
5 4
3 4
6 4
7 4
7 4
7 4
3 4
4 4
4 8
4 8
4 4
5 4
5 0
5 5
5 6
5 6
5 6
5 5
6 5
6 5
1 5
6 5
6 5
6 1
6 5
7 5
7 5
7 6
8 6
9 6
9 5
4 5
5 5
0 5
0 0
0 1
0 2
1 2
1 0
1 1
2 1
2 3
3 3
4 3
5 3
4 3
4 4
6 4
6 3
3 3
6 3
7 3
7 4
4 4
4 4
4 0
4 0
4 0
4 4
4 4
4 4
5 4
5 5
5 6
6 6
6 7
7 7
7 8
10 8
11 8
12 8
13 8
14 8
14 6
8 6
8 7
15 7
15 8
15 9
15 10
15 17
15 17
15 2
0 2
2 2
2 2
2 2
2 2
3 2
4 2
5 2
5 3
5 4
5 4
6 4
6 5
2 5
2 3
2 5
3 5
3 4
5 4
3 4
3 5
3 5
2 5
3 5
3 6
3 7
4 7
4 5
7 5
7 6
5 6
5 9
6 9
7 9
7 5
7 2
8 2
8 2
9 2
9 3
8 3
9 3
10 3
10 11
11 11
9 11
10 11
11 11
12 11
12 14
13 14
13 15
13 16
13 17
13 6
17 6
17 7
17 19
17 17
0 17
0 17
0 18
0 18
1 18
1 19
1 20
19 20
19 21
21 21
22 21
22 21
22 1
22 21
23 21
23 2
23 3
24 3
25 3
25 24
25 25
26 25
26 23
23 23
23 0
23 1
23 0
23 0
23 1
23 24
23 24
24 24
25 24
25 25
26 25
26 24
26 2
26 3
27 3
27 4
28 4
28 4
2 4
2 5
2 5
2 5
3 5
3 5
2 5
3 5
3 6
3 2
4 2
5 2
5 2
6 2
6 4
6 4
6 4
7 4
4 4
4 4
0 4
1 4
1 0
1 1
1 2
1 2
1 1
1 1
2 1
2 1
2 1
2 1
2 1
1 1
1 2
1 2
1 3
1 3
3 3
4 3
1 3
4 3
4 3
4 3
4 3
3 3
0 3
1 3
4 3
4 3
4 1
4 3
4 4
4 2
4 1
4 2
4 5
4 6
4 7
5 7
4 7
5 7
4 7
4 8
4 8
4 8
4 4
4 5
4 6
4 4
4 4
4 4
4 0
4 1
0 1
1 1
2 1
3 1
3 1
3 1
4 1
4 1
4 1
4 4
5 4
5 4
6 4
6 5
7 5
5 5
6 5
6 6
5 6
6 6
6 6
6 6
7 6
7 7
7 0
8 0
0 0
0 0
0 1
0 1
0 2
1 2
3 2
2 2
3 2
4 2
5 2
3 2
5 2
6 2
6 2
6 2
2 2
2 2
2 2
2 3
2 4
2 2
2 2
2 2
0 2
0 3
3 3
4 3
4 4
5 4
6 4
6 3
6 4
4 4
4 5
4 7
5 7
5 6
5 9
5 10
5 10
5 11
6 11
7 11
7 8
11 8
11 13
13 13
14 13
13 13
14 13
14 1
13 1
13 0
14 0
14 1
14 15
1 15
1 16
1 17
1 17
1 16
1 0
1 1
1 1
0 1
0 1
1 1
1 2
2 2
4 2
4 3
5 3
6 3
3 3
3 3
3 3
3 3
3 3
0 3
1 3
1 4
1 5
2 5
3 5
3 6
9 6
10 6
6 6
6 6
6 6
6 6
7 6
7 7
8 7
9 7
9 8
9 9
9 7
10 7
10 7
10 7
10 10
10 10
10 11
10 11
11 11
11 12
3 12
4 12
4 14
4 14
4 14
4 4
0 4
0 4
0 5
0 6
0 6
0 7
1 7
0 7
1 7
1 8
1 9
1 10
1 10
2 10
2 11
3 11
13 11
2 11
13 11
13 12
13 11
13 11
13 11
13 12
13 13
15 13
16 13
17 13
18 13
18 13
18 13
19 13
19 14
19 13
20 13
20 7
20 6
20 6
6 6
6 6
6 6
6 7
7 7
7 0
7 7
7 7
7 8
7 9
7 9
7 9
7 9
8 9
8 10
8 11
9 11
9 13
9 4
9 13
10 13
10 14
10 15
10 16
10 17
10 18
18 18
18 18
18 19
18 1
19 1
19 18
19 19
20 19
21 19
22 19
23 19
23 19
23 20
23 5
23 4
23 5
23 6
24 6
24 22
24 23
20 23
20 3
20 4
24 4
25 4
25 4
25 4
26 4
22 4
22 5
22 27
23 27
6 27
6 5
6 6
7 6
6 6
7 6
7 1
7 7
7 7
7 7
7 7
7 7
0 7
1 7
1 8
2 8
2 9
2 9
2 10
2 11
0 11
1 11
1 12
13 12
14 12
2 12
2 0
3 0
3 0
4 0
4 4
4 5
4 5
4 4
5 4
6 4
6 6
6 7
6 6
6 6
6 6
0 6
6 6
6 6
6 7
6 1
6 7
7 7
8 7
7 7
7 8
8 8
8 9
8 9
8 10
9 10
8 10
8 10
10 10
10 0
10 0
10 10
10 0
0 0
0 0
0 1
1 1
2 1
2 2
1 2
2 2
2 2
2 3
2 1
2 2
2 4
2 4
2 2
0 2
0 0
0 0
1 0
1 1
2 1
2 2
2 2
2 3
2 4
2 4
2 5
3 5
4 5
4 5
4 6
4 7
4 8
4 2
5 2
6 2
6 3
6 2
2 2
2 2
3 2
4 2
2 2
2 0
2 0
2 2
3 2
3 3
3 3
3 4
3 5
3 5
3 5
3 6
4 6
5 6
5 3
6 3
6 6
6 6
6 6
7 6
8 6
8 2
8 8
8 0
8 0
9 0
10 0
11 0
11 11
11 11
12 11
12 12
13 12
13 1
13 12
13 12
13 13
13 14
13 1
14 1
14 2
14 3
14 4
15 4
18 4
18 18
18 18
19 18
20 18
20 19
20 21
20 22
21 22
3 22
2 22
2 23
21 23
22 23
23 23
24 23
26 23
23 23
22 23
22 23
22 24
22 24
22 25
22 22
22 22
22 22
23 22
23 22
23 23
22 23
23 23
2 23
2 1
2 1
2 1
2 2
3 2
3 2
3 3
2 3
2 3
3 3
0 3
1 3
4 3
5 3
5 4
1 4
5 4
5 4
6 4
6 4
7 4
7 5
7 8
1 8
1 9
1 10
1 1
0 1
0 1
0 1
0 1
0 0
1 0
1 1
1 0
1 1
0 1
0 0
0 0
0 0
0 0
0 0
0 0
1 0
1 1
1 1
1 1
1 0
1 1
1 1
2 1
2 1
1 1
1 2
1 1
1 0
0 0
0 0
1 0
1 0
0 0
0 1
0 2
1 2
1 0
1 1
2 1
2 1
2 1
2 2
3 2
4 2
4 3
4 1
4 1
4 2
5 2
5 6
5 1
5 0
5 1
6 1
6 6
6 6
6 7
6 8
6 2
6 3
9 3
3 3
3 0
3 0
4 0
5 0
6 0
0 0
0 1
0 2
0 2
1 2
2 2
2 3
0 3
0 3
0 4
4 4
4 4
4 4
4 4
4 4
5 4
4 4
4 4
4 4
5 4
5 4
5 4
5 4
4 4
5 4
5 1
5 2
1 2
1 2
1 2
2 2
2 3
2 4
1 4
1 4
1 5
2 5
2 6
2 4
2 6
3 6
3 7
3 7
4 7
4 8
4 9
9 9
9 9
0 9
1 9
2 9
2 11
2 2
3 2
3 2
3 2
3 2
4 2
5 2
6 2
6 6
6 6
6 7
6 7
6 7
6 8
6 2
7 2
9 2
9 2
9 3
9 2
10 2
11 2
11 11
12 11
11 11
12 11
11 11
11 12
1 12
1 11
1 12
1 13
1 13
1 14
1 14
2 14
3 14
3 15
4 15
4 16
4 17
4 18
4 21
4 4
4 5
4 1
4 0
4 4
0 4
1 4
1 5
1 6
5 6
5 6
1 6
1 1
1 1
1 1
1 1
1 2
1 2
1 3
2 3
3 3
3 2
3 2
3 2
3 1
4 1
4 2
4 1
1 1
1 1
1 2
1 2
1 2
1 2
1 3
2 3
2 1
2 0
2 0
2 2
3 2
4 2
4 2
4 2
4 2
2 2
2 0
0 0
0 1
1 1
2 1
2 1
2 1
3 1
3 1
3 2
3 2
3 1
4 1
4 1
4 4
4 4
0 4
0 4
0 0
1 0
1 1
1 0
1 1
1 0
1 0
1 1
1 1
1 1
1 1
2 1
2 2
2 1
3 1
3 3
3 0
3 1
4 1
4 5
4 6
5 6
5 4
5 4
5 4
5 4
5 5
5 2
6 2
6 7
6 7
6 6
7 6
8 6
8 2
8 3
9 3
8 3
10 3
10 4
11 4
11 3
11 8
12 8
12 9
12 10
13 10
13 15
2 15
2 15
2 13
3 13
3 16
4 16
4 3
4 1
5 1
5 1
5 5
5 6
5 7
6 7
8 7
8 8
8 2
8 1
8 1
8 2
8 2
8 3
1 3
1 2
1 3
1 4
1 1
1 1
1 2
1 2
1 3
2 3
2 3
2 4
2 5
6 5
5 5
6 5
7 5
7 5
7 5
2 5
3 5
3 5
0 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 1
1 1
1 0
2 0
0 0
0 0
0 0
0 0
0 1
1 1
1 1
1 2
2 2
2 2
3 2
3 3
3 4
4 4
4 6
7 6
7 1
1 1
1 2
1 3
1 3
1 4
4 4
4 0
5 0
5 0
5 5
5 5
5 6
5 6
5 6
6 6
0 6
0 7
0 0
0 0
0 0
0 1
0 1
0 1
0 2
0 3
1 3
1 4
1 4
2 4
3 4
1 4
1 4
3 4
3 3
3 4
3 4
4 4
4 0
4 4
4 0
4 0
4 0
4 1
4 2
1 2
1 1
1 0
1 1
1 1
1 1
1 2
2 2
1 2
1 3
2 3
1 3
1 2
1 3
4 3
4 1
3 1
4 1
5 1
5 5
5 5
5 0
5 1
6 1
6 2
7 2
7 9
8 9
8 10
4 10
4 11
4 12
4 12
8 12
12 12
12 12
13 12
13 13
14 13
14 14
14 0
13 0
0 0
1 0
2 0
2 0
2 1
3 1
4 1
1 1
1 1
1 1
0 1
0 1
1 1
2 1
2 2
1 2
2 2
3 2
3 3
4 3
4 4
5 4
8 4
9 4
5 4
5 0
5 5
5 0
5 0
5 1
6 1
7 1
7 2
9 2
9 3
9 10
9 10
10 10
10 2
10 11
10 1
11 1
11 2
12 2
13 2
13 13
14 13
15 13
16 13
16 14
16 15
17 15
17 16
20 16
21 16
16 16
16 16
0 16
0 16
0 0
0 0
0 0
0 0
0 0
1 0
2 0
2 0
3 0
3 3
3 4
3 5
3 6
3 7
3 7
7 7
8 7
8 8
8 9
9 9
9 10
11 10
11 11
11 11
12 11
13 11
2 11
0 11
1 11
1 12
13 12
14 12
2 12
0 12
1 12
1 11
1 12
11 12
12 12
12 11
13 11
13 12
14 12
14 2
14 3
14 2
14 2
15 2
15 3
15 14
3 14
16 14
16 14
16 14
17 14
17 3
17 17
17 18
18 18
2 18
2 18
3 18
4 18
20 18
4 18
21 18
3 18
21 18
18 18
18 19
19 19
18 19
18 19
18 19
19 19
18 19
18 1
18 2
19 2
19 0
19 1
20 1
21 1
21 2
21 21
21 22
22 22
22 23
22 20
22 21
22 20
22 21
22 22
23 22
19 22
19 22
19 23
19 23
19 24
20 24
6 24
6 25
7 25
27 25
27 27
27 27
27 28
28 28
0 28
1 28
0 28
0 29
0 0
0 0
0 0
0 0
1 0
1 1
2 1
3 1
2 1
3 1
4 1
4 4
4 4
4 4
4 5
4 6
4 7
7 7
8 7
1 7
0 7
7 7
7 7
7 7
8 7
1 7
2 7
9 7
10 7
10 7
10 8
11 8
11 7
11 8
5 8
5 9
6 9
6 10
6 15
6 14
14 14
14 14
14 15
14 16
2 16
2 17
2 15
3 15
4 15
5 15
5 16
5 21
5 22
5 5
5 5
6 5
6 5
7 5
7 5
7 7
7 7
8 7
9 7
10 7
10 3
11 3
11 11
12 11
12 12
12 12
13 12
14 12
14 12
14 13
14 14
15 14
16 14
16 15
12 15
13 15
13 16
14 16
6 16
7 16
19 16
3 16
4 16
4 20
4 20
4 4
4 5
4 4
4 4
5 4
5 1
5 5
0 5
0 6
0 7
7 7
0 7
1 7
1 0
1 0
1 1
2 1
2 2
3 2
2 2
2 0
2 2
2 2
2 2
2 2
2 2
3 2
4 2
4 4
4 4
5 4
5 4
6 4
6 2
7 2
7 5
8 5
8 8
8 8
9 8
9 9
2 9
9 9
8 9
8 8
8 8
9 8
9 8
9 8
9 1
9 1
9 2
10 2
11 2
11 11
10 11
10 11
10 1
10 11
10 11
11 11
2 11
2 12
2 12
2 13
1 13
1 14
1 1
0 1
0 1
1 1
1 0
1 1
0 1
0 0
0 0
0 0
1 0
2 0
3 0
3 0
3 1
4 1
0 1
1 1
1 2
2 2
4 2
2 2
3 2
5 2
5 2
5 3
5 4
5 2
5 3
6 3
6 4
3 4
3 5
3 3
3 3
3 4
3 3
3 4
3 1
4 1
4 2
4 3
4 5
3 5
3 5
3 6
3 3
3 4
0 4
4 4
4 5
5 5
5 2
6 2
7 2
7 3
7 8
6 8
6 8
7 8
7 3
8 3
8 10
8 2
0 2
2 2
2 3
3 3
0 3
0 3
0 4
0 5
0 5
0 6
0 7
0 7
1 7
8 7
8 8
8 8
9 8
8 8
0 8
0 8
1 8
2 8
2 10
2 11
2 11
2 9
11 9
11 2
2 2
3 2
3 2
3 2
4 2
4 2
2 2
3 2
4 2
4 2
4 2
5 2
6 2
6 2
6 3
5 3
1 3
2 3
3 3
4 3
4 4
1 4
1 1
1 1
1 0
1 0
1 0
1 0
1 0
1 0
1 0
0 0
0 0
0 1
0 1
1 1
0 1
0 1
1 1
1 1
1 2
1 2
1 2
1 2
1 2
2 2
2 1
2 2
0 2
0 2
1 2
2 2
2 4
2 4
2 5
3 5
2 5
2 3
0 3
0 4
4 4
4 5
4 5
4 1
5 1
5 6
5 6
6 6
7 6
7 1
7 1
8 1
8 8
8 8
8 9
8 10
8 8
8 8
8 9
8 1
8 2
8 0
8 1
9 1
9 2
9 3
11 3
11 3
11 4
11 3
11 4
11 5
11 6
11 14
11 15
12 15
12 5
13 5
13 6
13 7
13 8
13 20
13 21
13 22
13 22
13 22
13 23
13 24
24 24
24 0
24 0
24 1
25 1
24 1
24 25
24 26
24 27
27 27
27 0
27 27
27 27
27 26
27 27
27 27
28 27
29 27
29 27
29 27
29 28
29 30
29 1
30 1
30 2
30 3
30 0
30 1
30 2
31 2
31 3
31 34
34 34
34 34
34 35
34 34
0 34
0 34
34 34
34 35
34 35
1 35
1 35
1 1
1 2
1 2
1 1
1 2
1 3
1 4
4 4
4 4
4 5
4 6
2 6
3 6
2 6
4 6
2 6
4 6
4 6
4 4
5 4
5 1
4 1
4 2
4 6
5 6
7 6
7 7
7 6
1 6
2 6
2 7
0 7
7 7
8 7
8 8
8 9
8 9
8 9
9 9
9 10
1 10
1 9
10 9
10 10
2 10
2 10
3 10
3 11
4 11
14 11
3 11
14 11
14 12
14 15
14 15
15 15
2 15
2 16
16 16
0 16
0 17
17 17
0 17
0 17
17 17
17 18
17 18
17 19
17 17
18 17
17 17
18 17
18 18
18 19
1 19
1 1
2 1
3 1
3 2
1 2
2 2
2 2
2 3
3 3
4 3
4 2
4 2
4 2
4 2
4 2
4 3
4 4
4 4
5 4
6 4
6 2
7 2
7 7
7 7
8 7
8 7
8 7
1 7
1 8
1 8
1 9
1 9
1 10
1 11
11 11
0 11
0 11
